artist_name,album_name,track_name,ts,is_non_music,hour,day_of_week,month,year,play_count
Trans-Siberian Orchestra,Beethoven's Last Night,Requiem - The Fifth,2018-12-19 19:48:00,False,19,Wednesday,12,2018,1
Trans-Siberian Orchestra,Beethoven's Last Night,The Dreams Of Candlelight,2018-12-19 19:44:00,False,19,Wednesday,12,2018,2
Trans-Siberian Orchestra,Beethoven's Last Night,Mozart,2018-12-19 19:40:00,False,19,Wednesday,12,2018,1
Trans-Siberian Orchestra,Beethoven's Last Night,Vienna,2018-12-19 19:36:00,False,19,Wednesday,12,2018,2
Trans-Siberian Orchestra,Beethoven's Last Night,The Moment,2018-12-19 19:33:00,False,19,Wednesday,12,2018,2
Trans-Siberian Orchestra,Beethoven's Last Night,What Is Eternal,2018-12-19 19:29:00,False,19,Wednesday,12,2018,3
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),Mephistopheles,2018-12-19 19:23:00,False,19,Wednesday,12,2018,2
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),Memphistopheles Narration,2018-12-19 19:20:00,False,19,Wednesday,12,2018,1
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),What Good This Deafness,2018-12-19 19:18:00,False,19,Wednesday,12,2018,2
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),What Good This Deafness Narration,2018-12-19 19:17:00,False,19,Wednesday,12,2018,1
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),Fate,2018-12-19 19:16:00,False,19,Wednesday,12,2018,2
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),Midnight,2018-12-19 19:14:00,False,19,Wednesday,12,2018,34
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),Midnight Narration,2018-12-19 19:12:00,False,19,Wednesday,12,2018,1
Trans-Siberian Orchestra,Beethoven's Last Night (Deluxe),Overture,2018-12-19 19:09:00,False,19,Wednesday,12,2018,14
Trans-Siberian Orchestra,The Christmas Attic,Dream Child (A Christmas Dream) - Remastered Version,2018-12-19 19:04:00,False,19,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,Christmas In The Air - Remastered Version,2018-12-19 18:58:00,False,18,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,The Snow Came Down - Remastered Version,2018-12-19 18:52:00,False,18,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,The Music Box - Remastered Version,2018-12-19 18:49:00,False,18,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,Appalachian Snowfall - Remastered Version,2018-12-19 18:44:00,False,18,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,Find Our Way Home - Remastered Version,2018-12-19 16:45:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,Joy Of Man's Desire/Angels We Have Heard On High - Remastered Version,2018-12-19 16:41:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,Christmas Canon - Remastered Version,2018-12-19 16:37:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,The Three Kings And I (What Really Happened) - Remastered Version,2018-12-19 16:28:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,The March Of The Kings/Hark The Herald Angel - Remastered Version,2018-12-19 16:25:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,MIdnight Christmas Eve - Remastered,2018-12-19 16:20:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,The World That He Sees - Remastered Version,2018-12-19 16:15:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,The World That She Sees - Remastered Version,2018-12-19 16:11:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,The Christmas Attic,Boughs of Holly,2018-12-19 16:06:00,False,16,Wednesday,12,2018,13
Trans-Siberian Orchestra,The Christmas Attic,The Ghosts Of Christmas Eve - Remastered Version,2018-12-19 16:04:00,False,16,Wednesday,12,2018,1
Trans-Siberian Orchestra,Christmas Eve and Other Stories,God Rest Ye Merry Gentlemen,2018-12-19 16:02:00,False,16,Wednesday,12,2018,7
Trans-Siberian Orchestra,Christmas Eve and Other Stories,O Holy Night,2018-12-19 15:59:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,An Angel Returned,2018-12-19 15:55:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,This Christmas Day,2018-12-19 15:49:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,Promises To Keep,2018-12-19 15:47:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,Old City Bar,2018-12-19 15:40:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,The First Noel - Instrumental,2018-12-19 15:39:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,Ornament,2018-12-19 15:36:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,Good King Joy,2018-12-19 15:27:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,Christmas Eve/ Sarajevo,2018-12-19 15:24:00,False,15,Wednesday,12,2018,1
Trans-Siberian Orchestra,Christmas Eve and Other Stories,The Prince Of Peace,2018-12-19 15:20:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,A Mad Russian's Christmas - Instrumental,2018-12-19 15:14:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,The Silent Nutcracker - Instrumental,2018-12-19 15:12:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,First Snow - Instrumental,2018-12-19 15:08:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,A Star To Follow,2018-12-19 15:04:00,False,15,Wednesday,12,2018,2
Trans-Siberian Orchestra,Christmas Eve and Other Stories,O Come All Ye Faithful/ O Holy Night - Instrumental,2018-12-19 14:58:00,False,14,Wednesday,12,2018,1
Trans-Siberian Orchestra,Christmas Eve and Other Stories,An Angel Came Down,2018-12-19 14:54:00,False,14,Wednesday,12,2018,3
Iggy Azalea,Reclassified,Trouble,2018-12-18 22:23:00,False,22,Tuesday,12,2018,73
Ellie Goulding,Halcyon Days,Tessellate - Bonus Track,2018-12-18 22:19:00,False,22,Tuesday,12,2018,63
Robert DeLong,Long Way Down,Long Way Down,2018-12-18 22:15:00,False,22,Tuesday,12,2018,101
Sarah Jarosz,Undercurrent,House Of Mercy,2018-12-18 22:09:00,False,22,Tuesday,12,2018,36
Lennon & Maisy,Ain't No Rest for the Wicked,Ain't No Rest for the Wicked,2018-12-18 22:06:00,False,22,Tuesday,12,2018,25
Miguel,Goodbye Yellow Brick Road (40th Anniversary Celebration/ Super Deluxe Edition),Bennie And The Jets,2018-12-18 22:01:00,False,22,Tuesday,12,2018,28
Death Cab for Cutie,Narrow Stairs,I Will Possess Your Heart,2018-12-18 21:55:00,False,21,Tuesday,12,2018,23
G-Eazy,The Beautiful & Damned,Him & I (with Halsey),2018-12-18 21:27:00,False,21,Tuesday,12,2018,60
Pretty Sister,Now // Later,Pony,2018-12-18 21:15:00,False,21,Tuesday,12,2018,68
Pretty Sister,Now // Later,Pony,2018-12-18 21:12:00,False,21,Tuesday,12,2018,68
Tumbleweed Wanderers,Realize,Bad Blood,2018-12-18 21:05:00,False,21,Tuesday,12,2018,31
Demi Lovato,Confident (Deluxe Edition),Confident,2018-12-18 21:01:00,False,21,Tuesday,12,2018,21
Boo Boo Davis,What Kind of Shit Is This?,If You Ain't Never Had the Blues,2018-12-18 20:55:00,False,20,Tuesday,12,2018,36
Boo Boo Davis,What Kind of Shit Is This?,If You Ain't Never Had the Blues,2018-12-18 20:49:00,False,20,Tuesday,12,2018,36
Hey Violet,Guys My Age,Guys My Age,2018-12-18 20:46:00,False,20,Tuesday,12,2018,48
Spanish Gold,South Of Nowhere,One Track Mind,2018-12-18 20:41:00,False,20,Tuesday,12,2018,29
The Suitcase Junket,Make Time,Earth Apple,2018-12-18 20:38:00,False,20,Tuesday,12,2018,32
Mike Gordon,Overstep,Yarmouth Road,2018-12-18 20:32:00,False,20,Tuesday,12,2018,22
Paul Simon,Still Crazy After All These Years,Still Crazy After All These Years,2018-12-18 20:29:00,False,20,Tuesday,12,2018,33
Twisted Measure,Chandelier,Chandelier,2018-12-18 20:25:00,False,20,Tuesday,12,2018,31
P!nk,M!ssundaztood,Family Portrait,2018-12-18 16:32:00,False,16,Tuesday,12,2018,51
P!nk,M!ssundaztood,Family Portrait,2018-12-18 15:30:00,False,15,Tuesday,12,2018,51
Nigel Hall,Ladies & Gentlemen... Nigel Hall,Don't Change for Me,2018-12-18 15:27:00,False,15,Tuesday,12,2018,5
Son Little,Son Little,Carbon,2018-12-18 15:24:00,False,15,Tuesday,12,2018,1
sister sparrow,The Weather Below,Mama Knows,2018-12-18 15:21:00,False,15,Tuesday,12,2018,3
St. Paul & The Broken Bones,Half the City,Call Me,2018-12-18 15:17:00,False,15,Tuesday,12,2018,4
sister sparrow,The Weather Below,Borderline,2018-12-18 15:13:00,False,15,Tuesday,12,2018,2
Greyhounds,Accumulator,i remember,2018-12-18 15:08:00,False,15,Tuesday,12,2018,2
Son Little,Son Little,The River,2018-12-18 15:03:00,False,15,Tuesday,12,2018,33
St. Paul & The Broken Bones,Half the City,Like a Mighty River,2018-12-18 15:00:00,False,15,Tuesday,12,2018,9
Greyhounds,Accumulator,Lone Rider,2018-12-18 14:57:00,False,14,Tuesday,12,2018,15
Welshly Arms,Covers EP,Hold on I'm Coming,2018-12-17 21:12:00,False,21,Monday,12,2018,16
Seasick Steve,Sonic Soul Surfer,Don't Ask Me (Bonus Track),2018-12-17 20:49:00,False,20,Monday,12,2018,22
Odessa,Odessa,Hummed Low,2018-12-17 20:30:00,False,20,Monday,12,2018,21
NoMBe,California Girls,California Girls,2018-12-17 20:27:00,False,20,Monday,12,2018,28
J. Cole,2014 Forest Hills Drive,No Role Modelz,2018-12-17 20:21:00,False,20,Monday,12,2018,25
Soil,Scars (Expanded Edition),Two Skins,2018-12-17 20:14:00,False,20,Monday,12,2018,2
Mudvayne,L.D. 50,Dig,2018-12-17 20:11:00,False,20,Monday,12,2018,36
Spineshank,The Best Of Spineshank,Synthetic,2018-12-17 20:08:00,False,20,Monday,12,2018,39
Disturbed,Ten Thousand Fists (Standard Edition),Guarded,2018-12-17 20:05:00,False,20,Monday,12,2018,28
Korn,Issues,Beg for Me,2018-12-17 20:00:00,False,20,Monday,12,2018,40
Trapt,Trapt,Headstrong,2018-12-17 19:55:00,False,19,Monday,12,2018,27
P.O.D.,The Fundamental Elements of Southtown,Southtown,2018-12-17 19:51:00,False,19,Monday,12,2018,37
Finger Eleven,Finger Eleven,One Thing,2018-12-17 19:43:00,False,19,Monday,12,2018,23
Device,Device (Deluxe Version),You Think You Know,2018-12-17 19:39:00,False,19,Monday,12,2018,1
Slipknot,Vol. 3: The Subliminal Verses [Special Package],The Blister Exists,2018-12-17 19:34:00,False,19,Monday,12,2018,32
Godsmack,Good Times Bad Times - Ten Years of Godsmack,I Stand Alone - From The Scorpion King Soundtrack,2018-12-17 19:29:00,False,19,Monday,12,2018,11
Nonpoint,Recoil (Explicit Content U.S. Version),The Truth,2018-12-17 19:25:00,False,19,Monday,12,2018,38
Stone Sour,Come What[ever] May,1st Person,2018-12-17 19:21:00,False,19,Monday,12,2018,36
Flaw,Through The Eyes (Explicit Version),Payback,2018-12-17 19:16:00,False,19,Monday,12,2018,22
Five Finger Death Punch,War Is the Answer,Far From Home,2018-12-17 19:12:00,False,19,Monday,12,2018,33
Kelly Clarkson,Breakaway,Since U Been Gone,2018-12-17 19:10:00,False,19,Monday,12,2018,1
Natasha Bedingfield,Unwritten,Unwritten,2018-12-17 19:06:00,False,19,Monday,12,2018,2
Ellie Goulding,Halcyon Days,Tessellate - Bonus Track,2018-12-17 19:02:00,False,19,Monday,12,2018,63
Taylor Swift,reputation,Look What You Made Me Do,2018-12-17 18:56:00,False,18,Monday,12,2018,67
Julia Michaels,Nervous System,Issues,2018-12-17 18:53:00,False,18,Monday,12,2018,145
P!nk,M!ssundaztood,Family Portrait,2018-12-17 18:48:00,False,18,Monday,12,2018,51
Iggy Azalea,Reclassified,Trouble,2018-12-17 18:45:00,False,18,Monday,12,2018,73
Selena Gomez,Revival (Deluxe),Same Old Love,2018-12-17 18:40:00,False,18,Monday,12,2018,80
Years & Years,Communion (Deluxe),Eyes Shut,2018-12-17 18:37:00,False,18,Monday,12,2018,35
Charlie Puth,Voicenotes,How Long,2018-12-17 18:34:00,False,18,Monday,12,2018,81
Halsey,hopeless fountain kingdom (Deluxe),Bad at Love,2018-12-17 18:30:00,False,18,Monday,12,2018,102
Alessia Cara,Know-It-All (Deluxe),Here,2018-12-17 18:26:00,False,18,Monday,12,2018,56
Nick Jonas,Last Year Was Complicated,Close,2018-12-17 18:22:00,False,18,Monday,12,2018,76
Zara Larsson,So Good,Ain't My Fault,2018-12-17 18:18:00,False,18,Monday,12,2018,77
Anne-Marie,Do it Right,Do It Right,2018-12-17 18:15:00,False,18,Monday,12,2018,31
Birdy,Skinny Love Remixes,Skinny Love - Fareoh Remix,2018-12-17 17:31:00,False,17,Monday,12,2018,25
Bazzi,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),2018-12-17 17:28:00,False,17,Monday,12,2018,60
Bazzi,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),2018-12-17 17:23:00,False,17,Monday,12,2018,60
Bazzi,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),2018-12-17 17:18:00,False,17,Monday,12,2018,60
Rezz,Something Wrong Here,Cryptic,2018-12-17 17:11:00,False,17,Monday,12,2018,1
S U R V I V E,Wardenclyffe - Single,Wardenclyffe,2018-12-17 17:07:00,False,17,Monday,12,2018,1
Bassnectar,Unlimited,Reaching Out,2018-12-17 17:02:00,False,17,Monday,12,2018,2
CharlestheFirst,The Reach EP,Mercy Falls,2018-12-17 16:58:00,False,16,Monday,12,2018,1
Dorfex Bos,Into the Sun,Dorfex Bos - Bassnectar Remix 2015 Version,2018-12-17 16:48:00,False,16,Monday,12,2018,2
deadmau5,W:/2016ALBUM/,Snowcone,2018-12-17 16:43:00,False,16,Monday,12,2018,2
Jerry Folk,Take Three,Take Three,2018-12-17 16:40:00,False,16,Monday,12,2018,1
The Ataris,So Long Astoria,The Boys Of Summer,2018-12-17 16:32:00,False,16,Monday,12,2018,44
Rick Springfield,Working Class Dog,Jessie's Girl,2018-12-17 15:35:00,False,15,Monday,12,2018,16
Junior Senior,d-d-don't don't stop the beat (Explicit Content U.S. Version),Move Your Feet,2018-12-17 15:32:00,False,15,Monday,12,2018,2
Sum 41,All Killer No Filler,Fat Lip,2018-12-17 15:29:00,False,15,Monday,12,2018,34
Fleetwood Mac,Fleetwood Mac,Landslide,2018-12-17 15:25:00,False,15,Monday,12,2018,31
Jet,Get Born,Are You Gonna Be My Girl,2018-12-17 15:21:00,False,15,Monday,12,2018,12
Kansas,The Essential Kansas,Carry on Wayward Son,2018-12-17 15:16:00,False,15,Monday,12,2018,19
Dead or Alive,Dance Hits - 80s & 90s,You Spin Me Round (Like a Record),2018-12-17 15:13:00,False,15,Monday,12,2018,3
TLC,CrazySexyCool,Waterfalls,2018-12-17 15:06:00,False,15,Monday,12,2018,4
Blind Melon,Blind Melon,No Rain,2018-12-17 15:03:00,False,15,Monday,12,2018,30
Blind Melon,Blind Melon,No Rain,2018-12-16 21:33:00,False,21,Sunday,12,2018,30
*NSYNC,'N Sync,Tearin' Up My Heart - Radio Edit,2018-12-16 21:30:00,False,21,Sunday,12,2018,3
The B-52's,Rock Lobster / 6060-842 [Digital 45],Rock Lobster (45 Version),2018-12-16 21:24:00,False,21,Sunday,12,2018,3
Men Without Hats,Greatest,Safety Dance,2018-12-16 21:21:00,False,21,Sunday,12,2018,5
Billy Joel,Storm Front,We Didn't Start the Fire,2018-12-16 21:16:00,False,21,Sunday,12,2018,15
Journey,Departure,Any Way You Want It,2018-12-16 21:11:00,False,21,Sunday,12,2018,12
Sugar Ray,Rhino Hi-Five: Sugar Ray,Fly,2018-12-16 21:07:00,False,21,Sunday,12,2018,2
Kenny Loggins,The Essential Kenny Loggins,Danger Zone,2018-12-16 21:04:00,False,21,Sunday,12,2018,4
Andy Grammer,Magazines Or Novels,Honey I'm Good.,2018-12-16 21:00:00,False,21,Sunday,12,2018,9
Train,Drops of Jupiter,Drops of Jupiter,2018-12-16 20:54:00,False,20,Sunday,12,2018,4
Biz Markie,Biz's Baddest Beats: The Best of Biz Markie,Just A Friend,2018-12-16 20:50:00,False,20,Sunday,12,2018,3
Lit,A Place in the Sun,My Own Worst Enemy,2018-12-16 20:47:00,False,20,Sunday,12,2018,4
Devo,Freedom of Choice,Whip It,2018-12-16 20:45:00,False,20,Sunday,12,2018,2
Duran Duran,Decade,Hungry Like the Wolf,2018-12-16 20:39:00,False,20,Sunday,12,2018,2
Falco,Falco 3,Rock ME Amadeus - The Gold Mix,2018-12-16 20:36:00,False,20,Sunday,12,2018,1
Men at Work,The Best Of Men At Work: Contraband,Down Under,2018-12-16 20:33:00,False,20,Sunday,12,2018,51
Santana,Supernatural (Remastered),Smooth (feat. Rob Thomas),2018-12-16 20:27:00,False,20,Sunday,12,2018,3
TLC,FanMail,No Scrubs,2018-12-16 20:24:00,False,20,Sunday,12,2018,7
Twisted Sister,Stay Hungry,I Wanna Rock,2018-12-16 20:20:00,False,20,Sunday,12,2018,6
Run–D.M.C.,Raising Hell,Walk This Way (feat. Aerosmith),2018-12-16 20:14:00,False,20,Sunday,12,2018,6
Sheryl Crow,The Very Best Of,The First Cut Is the Deepest,2018-12-16 20:11:00,False,20,Sunday,12,2018,1
Sum 41,All Killer No Filler,Fat Lip,2018-12-16 20:08:00,False,20,Sunday,12,2018,34
Walk the Moon,Talking Is Hard,Shut Up and Dance,2018-12-16 20:03:00,False,20,Sunday,12,2018,7
Fastball,All the Pain Money Can Buy,Out of My Head,2018-12-16 20:00:00,False,20,Sunday,12,2018,5
Wang Chung,20th Century Masters: The Millennium Collection: Best Of Wang Chung,Dance Hall Days,2018-12-16 19:56:00,False,19,Sunday,12,2018,2
Neil Diamond,Love Songs,Sweet Caroline,2018-12-16 19:53:00,False,19,Sunday,12,2018,4
Paula Abdul,Forever Your Girl,Straight Up,2018-12-16 19:47:00,False,19,Sunday,12,2018,2
Phantom Planet,The Guest,California - Tchad Blake Mix,2018-12-16 19:44:00,False,19,Sunday,12,2018,1
Bowling for Soup,A Hangover You Don't Deserve,1985,2018-12-16 19:41:00,False,19,Sunday,12,2018,5
EVE 6,Eve 6,Inside Out,2018-12-16 19:37:00,False,19,Sunday,12,2018,61
Kansas,The Essential Kansas,Carry on Wayward Son,2018-12-16 19:30:00,False,19,Sunday,12,2018,19
Starship,Knee Deep in the Hoopla,We Built This City,2018-12-16 19:25:00,False,19,Sunday,12,2018,9
House of Pain,House of Pain (Fine Malt Lyrics),Jump Around,2018-12-16 19:22:00,False,19,Sunday,12,2018,11
Guns N' Roses,Appetite for Destruction,Welcome to the Jungle,2018-12-16 19:16:00,False,19,Sunday,12,2018,15
Billy Joel,An Innocent Man,Uptown Girl,2018-12-16 19:12:00,False,19,Sunday,12,2018,3
Weezer,Make Believe (UK Version),Beverly Hills,2018-12-16 19:09:00,False,19,Sunday,12,2018,2
The John Butler Trio,Flesh & Blood,Blame It on Me,2018-12-16 19:09:00,False,19,Sunday,12,2018,35
Sarah Jarosz,Undercurrent,House Of Mercy,2018-12-11 21:36:00,False,21,Tuesday,12,2018,36
Rihanna,ANTI,Love on the Brain,2018-12-11 21:31:00,False,21,Tuesday,12,2018,61
Courtney Barnett,Pedestrian at Best,Pedestrian at Best,2018-12-11 21:27:00,False,21,Tuesday,12,2018,20
Abir,Girls,Girls,2018-12-11 20:59:00,False,20,Tuesday,12,2018,64
Ages and Ages,Divisionary,Divisionary (Do The Right Thing),2018-12-11 20:55:00,False,20,Tuesday,12,2018,43
Eminem,Curtain Call,Lose Yourself - From 8 Mile Soundtrack,2018-12-11 20:20:00,False,20,Tuesday,12,2018,23
Gorillaz,Demon Days,Feel Good Inc.,2018-12-11 20:16:00,False,20,Tuesday,12,2018,29
Miley Cyrus,Bangerz (Deluxe Version),We Can't Stop,2018-12-11 20:12:00,False,20,Tuesday,12,2018,62
Little Hurricane,Homewrecker,Crocodile Tears,2018-12-11 20:07:00,False,20,Tuesday,12,2018,35
Little Hurricane,Homewrecker,Crocodile Tears,2018-12-11 20:03:00,False,20,Tuesday,12,2018,35
The New Basement Tapes,Lost On the River (Deluxe),Down On the Bottom,2018-12-11 19:54:00,False,19,Tuesday,12,2018,25
Rocstrong,Hold Yah,HOLD YAH,2018-12-11 19:25:00,False,19,Tuesday,12,2018,28
Marian Hill,Act One,I Want You,2018-12-11 19:21:00,False,19,Tuesday,12,2018,36
Highly Suspect,Mister Asylum,Lydia,2018-12-11 19:17:00,False,19,Tuesday,12,2018,72
Peaches,RUB,I Mean Something,2018-12-11 19:13:00,False,19,Tuesday,12,2018,24
Jordan Bratton,YOUTH,Bound,2018-12-11 19:05:00,False,19,Tuesday,12,2018,28
Donna Missal,Keep Lying (Demo),Keep Lying (Demo),2018-12-11 16:19:00,False,16,Tuesday,12,2018,25
Hall & Oates,Ooh Yeah!,Missed Opportunity,2018-12-11 16:15:00,False,16,Tuesday,12,2018,47
Maroon 5,V (Deluxe),Sex and Candy,2018-12-11 16:10:00,False,16,Tuesday,12,2018,44
Robert DeLong,Long Way Down,Long Way Down,2018-12-11 16:05:00,False,16,Tuesday,12,2018,101
Santana,Shaman,Sideways (feat. Citizen Cope),2018-12-11 16:00:00,False,16,Tuesday,12,2018,18
Glass Animals,Gooey,Gooey Rework (feat. Chester Watson),2018-12-11 15:57:00,False,15,Tuesday,12,2018,34
Serena Ryder,Harmony (Deluxe),Stompa,2018-12-11 15:53:00,False,15,Tuesday,12,2018,35
The Suitcase Junket,Make Time,Earth Apple,2018-12-11 15:48:00,False,15,Tuesday,12,2018,32
Mad Q,Zimzilla,Zimzilla,2018-12-11 04:14:00,False,4,Tuesday,12,2018,2
Manny,Flava,Wl up,2018-12-11 04:10:00,False,4,Tuesday,12,2018,1
Melodiesinfonie,Friede Freude,Wanderlust,2018-12-11 04:08:00,False,4,Tuesday,12,2018,1
leavv,recreation,fountain,2018-12-11 04:06:00,False,4,Tuesday,12,2018,1
Summers Sons,Uhuru (Instrumental Edits),Slim Pickings - Instrumental Edit,2018-12-11 04:04:00,False,4,Tuesday,12,2018,1
bluedoom,4:20 PM,4:20 PM,2018-12-11 04:03:00,False,4,Tuesday,12,2018,7
Dr. Drumah,90's Mindz,90's Mindz,2018-12-11 04:00:00,False,4,Tuesday,12,2018,2
H E R B,Existance,Save Me,2018-12-11 03:59:00,False,3,Tuesday,12,2018,4
Nymano,Chillhop Essentials Winter 2016,i wish i could sleep,2018-12-11 03:57:00,False,3,Tuesday,12,2018,1
Single Friend,Lo-Fi Not Going Dutch,Lo-Fi Not Going Dutch - Original,2018-12-11 03:52:00,False,3,Tuesday,12,2018,2
Dontcry,The Harpist,The Harpist,2018-12-11 03:51:00,False,3,Tuesday,12,2018,1
